,datetime,price_usd,twitter_followers,daily_opening_price_usd,daily_high_price_usd,daily_low_price_usd,daily_closing_price_usd,daily_avg_price_usd,marketcap_usd,nvt,circulation_1d,dormant_circulation_90d,exchange_balance,daily_active_addresses,network_growth,transaction_volume,velocity,dev_activity,dev_activity_contributors_count,sentiment_positive_total,sentiment_negative_total,sentiment_balance_total,social_dominance_total,social_volume_total,unique_social_volume_total_5m,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,btc_price_usd,eth_NFT_buyers,total_NFT_buyers,000001.SS,^GSPC,^IXIC,^N100,^NDX,daily transactions,volume_ETH,daily_trading_volume_ETH,eth_NFT_sales_ETH,total_NFT_sales_ETH,total_TVL_ETH,eth_TVL_ETH,fees_usd_ETH,mvrv_usd_ETH
1606,2021-12-11,4084.4523285721334,1955214.0,3909.6677753191725,4095.6485248214262,3846.054477279807,4084.4523285721334,4020.0562868254087,484824810240.0,183.04615062889206,648547.6608272668,34131.59185862544,50267.43427250725,529077.0,107577.0,2129682.369663491,3.2837715688425653,109.0,24.0,9288.64083045721,1069.5379647016525,8219.102865755558,14.479576172019051,21743.0,8374.0,6929.0,1086.0,49362.50833645898,13840.0,68065.0,3665.2267252604165,4695.193359375,15626.81640625,1332.3299560546875,16291.5,1199384.0,4683982.310227648,4683982.310227648,12426.3354611714,16890.87009472281,54068801.394576006,34828044.12230689,7607.558965635216,0.0006376918427928235
1607,2021-12-12,4134.45333147928,1959209.0,4089.667347302217,4173.608902806296,3993.0559999352636,4134.45333147928,4068.2474401504264,490816832310.0,305.8616522655026,388156.1772234114,32323.446337944108,-33.097503135097924,545369.0,116439.0,1355190.3380138613,3.491353268440058,46.0,15.0,5879.844157755375,905.3074924945831,4974.536665260792,11.617493550271584,15510.0,5979.0,5522.0,727.0,50098.33513638934,16273.0,65976.0,3676.0833333333335,4702.74658203125,15624.04296875,1334.9599609375,16304.7001953125,1181898.0,3400111.8858851125,3400111.8858851125,16875.102862761545,21052.719796659825,54422838.28056607,35192164.713777825,6481.476760156041,0.000637406611121375
1608,2021-12-13,3784.226787869269,1961730.0,4140.394245975121,4145.955311579591,3680.6786395664644,3784.226787869269,3928.3784835068313,449291443953.0,107.97252620679322,1099615.7325221328,67686.01724005622,-51685.587678123295,554977.0,119387.0,3905968.042894125,3.552120915854857,400.0,32.0,6607.658056855202,965.7594182491302,5641.8986386060715,11.784540533586487,17732.0,6357.0,10848.0,1963.0,46737.482243749975,16256.0,66415.0,3686.93994140625,4710.2998046875,15621.26953125,1337.5899658203125,16317.900390625,1242978.0,6342072.695783978,6342072.695783978,34462.90748695619,38633.75915224102,60258812.254716694,39006074.111483805,9159.878576770278,0.0006377543658555708
1609,2021-12-14,3859.7098495153828,1965105.0,3782.8228670094973,3866.259172974338,3703.219098833743,3859.7098495153828,3791.1206518048803,458301106593.0,106.44127894750653,1115496.8459661566,181406.7722383262,213275.47281428403,554619.0,125229.0,3908552.1933664116,3.5038666469575164,406.0,47.0,6707.923761367798,828.8456524014473,5879.078108966351,11.044414982588473,16083.0,7604.0,9772.0,1750.0,48383.86884642301,14859.0,70358.0,3669.81005859375,4642.990234375,15215.9599609375,1328.9100341796875,15877.650390625,1214900.0,5548772.305433537,5548772.305433537,25749.100876709283,30566.493337527187,56110765.038147494,36518094.28513369,7844.248682394642,0.0006371558189813321
1610,2021-12-15,4018.388602869822,1969121.0,3860.243626311073,4159.3992670432135,3665.0975901802235,4018.388602869822,3865.3931263121995,477201243362.0,122.9061401033936,966106.5088047592,115015.63640598672,36866.8401712003,553589.0,123248.0,3240694.874189534,3.3543867520357904,294.0,53.0,6690.135617017746,793.8926029801369,5896.243014037609,11.294890985070417,16108.0,7224.0,10156.0,1830.0,48896.72082911439,17639.0,74202.0,3655.050048828125,4636.4599609375,15230.7099609375,1316.510009765625,15908.4501953125,1258462.0,6572582.057926866,6572582.057926866,17627.86091902888,22684.869224668433,54681607.50194793,35165176.0303277,8786.287526569176,0.0006364973068793497
1611,2021-12-16,3962.46963859269,1973877.0,4029.7079306172845,4109.04346798084,3957.3712356717983,3962.46963859269,4037.251837236469,470613962761.0,107.37414405250553,1105893.7245221948,164999.0280948391,101908.06735657832,546403.0,110334.0,2950338.6546942354,2.667831988982209,457.0,59.0,4624.752040147781,745.4531716704369,3879.2988684773445,10.548262185987632,12537.0,5324.0,7881.0,1430.0,47665.42607788397,14882.0,69047.0,3648.929931640625,4719.1298828125,15629.080078125,1339.6400146484375,16335.0302734375,1155456.0,5003326.98095858,5003326.98095858,15277.345850276335,20076.230345137352,57090018.30256491,36658840.18345306,10624.602513426844,0.0006352765972456375
1612,2021-12-17,3879.4866765734732,1977820.0,3960.8379791821594,3992.196422252272,3715.7183459155262,3879.4866765734732,3888.807912791806,460810766341.0,146.11865448907864,812695.7057745196,65871.37180003898,-71681.64589862006,565991.0,117581.0,2884159.468082923,3.5488799160507156,264.0,47.0,4275.764085114002,839.1663318872452,3436.597753226757,10.921425901595633,12955.0,5909.0,9442.0,1594.0,46202.14337914699,18764.0,73542.0,3670.260009765625,4652.5,15036.76953125,1319.9599609375,15714.5400390625,1270355.0,5965619.430465825,5965619.430465825,20527.698716145278,25033.001122657868,57987965.04028267,37175438.255288035,10125.248052670226,0.0006350484641162151
1613,2021-12-18,3960.8600159608195,1981791.0,3881.995691665435,3991.995855243278,3781.392405574289,3960.8600159608195,3921.6574188512227,470530555466.0,180.74121122123242,657059.0189134551,37816.6903214137,15764.84943407714,510431.0,103210.0,2012607.2950990095,3.0630540593258444,49.0,22.0,3882.7607226371765,811.5933248996735,3071.167397737503,10.647244292666498,11806.0,5785.0,5947.0,968.0,46848.7767655561,16060.0,70483.0,3653.52001953125,4630.966634114583,15002.1796875,1308.9632975260417,15665.303385416666,1159873.0,4930973.52855128,4930973.52855128,15038.708621352405,20302.28944369627,56482779.56140496,36004553.59600911,6667.741593920357,0.0006349065836691073
1614,2021-12-19,3922.5926443658986,1984574.0,3954.899914541663,4018.65849635624,3894.731200911122,3922.5926443658986,3945.886423887048,466037604379.0,267.11953730807653,444618.3177971394,42709.09080551136,-32558.269420069937,509261.0,101019.0,1561296.76379935,3.511543949730155,73.0,15.0,4102.666508316994,717.6523130536079,3385.014195263386,9.9374235102708,11109.0,5067.0,5910.0,743.0,46707.01487699963,13571.0,66200.0,3636.780029296875,4609.433268229167,14967.58984375,1297.9666341145833,15616.066731770834,1137581.0,4121709.0487899953,4121709.0487899953,12065.522948955298,17491.133597200518,57739552.60297413,36727741.99762027,6468.647115578447,0.0006344841497630376
1615,2021-12-20,3933.8445317309197,1989403.0,3928.076779484495,3978.591764426699,3762.318389449112,3933.8445317309197,3861.168305332011,467428565001.0,155.9755408132702,761490.8278325085,54421.29589545571,-6325.314439794066,533461.0,107995.0,2283872.2336097644,2.9992117437722077,472.0,55.0,4321.042335510254,687.939427793026,3633.102907717228,10.444172715542242,11792.0,5789.0,7511.0,1112.0,46880.27896372307,14698.0,67910.0,3620.0400390625,4587.89990234375,14933.0,1286.969970703125,15566.830078125,1201239.0,5488191.132327332,5488191.132327332,10883.27408586275,16131.00829434114,58142941.37508172,36648182.54273141,7158.889689149395,0.0006343479787684202
1616,2021-12-21,4020.26003953055,1992787.0,3959.2221613627685,4058.8212844654313,3919.316873790518,4020.26003953055,4001.519802607721,477751386115.0,164.19044919466197,723436.3857885314,80123.97315872138,63927.44924110011,533550.0,115680.0,2241362.764195445,3.0982168000206296,372.0,45.0,4923.8070459365845,807.4908713102341,4116.31617462635,10.21722537201681,12902.0,5888.0,7684.0,1222.0,48936.61415144679,13010.0,71878.0,3591.449951171875,4594.9599609375,15140.4296875,1317.0400390625,15794.3798828125,1203638.0,4076491.330623904,4076491.330623904,10637.271372872106,16538.667177301315,57276566.40080435,36049274.21696097,6922.823925723014,0.0006334916104283881
1617,2021-12-22,3982.0995306524196,1997624.0,4025.653223333025,4070.666879758732,3947.859394663639,3982.0995306524196,4015.956521103308,473270048864.0,150.26682693521568,790512.8444971166,101150.21113272649,60126.09135002686,569867.0,112000.0,2165864.342841674,2.739821823161002,482.0,44.0,4492.3149745464325,918.8890889883041,3573.4258855581284,9.905629259858955,12874.0,5819.0,7657.0,972.0,48628.50992513397,19200.0,78506.0,3632.679931640625,4650.35986328125,15319.16015625,1329.9100341796875,15963.5400390625,1233315.0,3496084.4378289776,3496084.4378289776,14079.160552979569,20353.485377780344,59563386.33183863,37187174.59631819,8009.123937316825,0.0006324781114880964
1618,2021-12-23,4108.015512459437,2001118.0,3981.961587154014,4149.026681130235,3903.3557062257705,4108.015512459437,3991.20040952725,488291028084.0,142.57230354941268,833220.5671047556,114517.24642791747,49707.064503165915,541184.0,120506.0,2654712.5867935475,3.1860862436690014,155.0,38.0,6629.633423626423,894.8720308542252,5734.761392772198,12.69169969118209,15841.0,8645.0,8414.0,1193.0,50784.5381788605,21945.0,78692.0,3625.469970703125,4703.9599609375,15544.7900390625,1345.3699951171875,16203.759765625,1245242.0,4383448.33104566,4383448.33104566,17091.956911322228,22993.73126598745,57697179.71514479,36185821.1920724,8375.247926623677,0.0006316713292232011
1619,2021-12-24,4047.982888819954,2005050.0,4117.698642155468,4132.437640602625,4029.9749961885186,4047.982888819954,4092.3004224047436,481210199545.0,161.4499542912963,735840.4755448666,73570.978638637,123959.88036931898,578142.0,106766.0,2213113.1558295973,3.0075991052158786,58.0,22.0,3966.425759613514,791.4567023515701,3174.969057261944,10.781927090402828,10998.0,5463.0,7313.0,838.0,50822.19652323034,12237.0,69096.0,3645.39501953125,4711.467529296875,15582.800048828125,1351.6800537109375,16243.08740234375,1298329.0,3154432.9543157667,3154432.9543157667,16707.487567892265,21661.011930700377,60600321.44053884,37718879.0426559,7493.0840859276295,0.0006308888188144986
1620,2021-12-25,4093.280911135583,2009054.0,4046.9323767968995,4137.764966559894,4030.328281760296,4093.280911135583,4069.2402422746713,486650526450.0,199.26602481846768,596231.8999733021,227273.76433256918,-1643.7548627076933,566299.0,89324.0,1853911.968808327,3.1093807105790217,27.0,8.0,4425.236092746258,803.0824418663979,3622.15365087986,12.78695991670671,11927.0,6118.0,5894.0,1089.0,50429.8577970562,11057.0,59092.0,3634.6133626302085,4718.97509765625,15620.81005859375,1349.7500406901042,16282.4150390625,1299519.0,2661626.641690101,2661626.641690101,11778.867123151858,15797.697803755276,59740536.22709705,37059021.986140415,7214.636390777702,0.0006280179924410596
1621,2021-12-26,4067.328096647009,2014250.0,4093.2805808074304,4104.738715828871,4013.079082609361,4067.328096647009,4057.4975895943553,483620188465.0,312.36677768029534,380377.4507221696,37205.997357579414,6154.934306918401,537232.0,109091.0,1266329.795923848,3.329140025309097,26.0,13.0,3867.8802402615547,778.2656474113464,3089.6145928502083,11.38718798441918,10985.0,5544.0,5175.0,572.0,50809.515012889526,15331.0,71668.0,3623.8317057291665,4726.482666015625,15658.820068359375,1347.8200276692708,16321.74267578125,1206942.0,2752972.936024191,2752972.936024191,23710.889610676455,28962.930479375995,60711462.375922665,37790984.77140361,5708.413693338527,0.0006276899796210768
1622,2021-12-27,4037.547692242496,2018621.0,4065.7613862719504,4125.1637652546515,4033.7378998769054,4037.547692242496,4074.5290632126794,480134213401.0,136.3040018701774,871755.4183369331,156729.81653583824,-9114.989626132256,564028.0,127317.0,2412942.927115388,2.7679127383225928,109.0,28.0,4027.62589263916,870.9586110711098,3156.6672815680504,10.83536888798558,12637.0,6489.0,7585.0,966.0,50640.41880437812,18827.0,73803.0,3613.050048828125,4733.990234375,15696.830078125,1345.8900146484375,16361.0703125,1252037.0,2829529.425485199,2829529.425485199,20602.44711407956,25372.932138196316,61280713.60922989,37784258.02812132,8113.420073366255,0.000626133971046828
1623,2021-12-28,3800.893085340275,2023330.0,4027.2510531305434,4032.1755644883833,3774.3652436469415,3800.893085340275,3896.817955479557,452043198574.0,125.70758066514496,945273.0488249818,99126.90629641224,60196.51628572522,539928.0,116759.0,3734526.27377725,3.9507381263235373,123.0,20.0,4063.1567266583443,794.3333875536919,3268.8233391046524,11.622824991123274,11921.0,5801.0,8018.0,1248.0,47588.85477745916,21661.0,77008.0,3619.64208984375,4795.490234375,15895.2001953125,1360.010009765625,16602.919921875,1241032.0,4551423.15623731,4551423.15623731,21323.309603891215,26644.03113326028,64206536.3541007,40139714.879316136,10640.684680105147,0.0006259210666979019
1624,2021-12-29,3628.5316708250143,2026389.0,3801.717846044063,3827.8128402409025,3623.2593649257456,3628.5316708250143,3776.0567998885303,431593692098.0,148.65856329283773,799350.0423257931,106684.37721775482,-57285.88228080353,510576.0,95999.0,2386530.1448495616,2.985588313608842,133.0,31.0,3840.2853456139565,815.1855817437172,3025.0997638702393,12.227400537927942,11706.0,5202.0,7730.0,974.0,46444.71049053977,20572.0,75941.0,3630.919921875,4788.64013671875,15794.919921875,1365.75,16510.630859375,1252468.0,4333035.260079509,4333035.260079509,24372.851178639994,29684.675254745598,65104947.79202322,40715021.868414514,13167.302929315882,0.0006259256642734908
1625,2021-12-30,3713.8521625698563,2031278.0,3632.219817177908,3767.5598700983696,3595.2048825948127,3713.8521625698563,3704.2166434074225,441792512827.0,82.83821267617596,1434529.655617235,529536.2812558216,12455.079146802262,543520.0,120418.0,4432387.9703325275,3.089784831549747,140.0,30.0,3290.3270213603973,731.1808634400368,2559.1461579203606,11.10166157203375,10615.0,4459.0,9810.0,2308.0,47178.125843439775,24557.0,83417.0,3596.489990234375,4794.22998046875,15758.98046875,1361.1300048828125,16485.400390625,1255688.0,3480315.7027274044,3480315.7027274044,23619.442010664592,28864.017631176685,62622504.16472308,39064999.39352815,10966.546749334391,0.0006212789348849095
1626,2021-12-31,3682.632905443364,2034958.0,3710.7664627929425,3806.8842557512435,3636.869897476039,3682.632905443364,3740.342882826929,438128003491.0,102.79891617681281,1156032.2665516534,186081.92418652214,-32627.765672491725,518419.0,109861.0,3178490.79063458,2.7494827632418857,31.0,13.0,3601.8522891402245,681.3267306685448,2920.5255584716797,11.841058028252199,11408.0,5115.0,8524.0,1146.0,46306.44612269956,19893.0,64056.0,3626.239990234375,4775.2099609375,15722.91015625,1362.6099853515625,16411.259765625,1214585.0,3844337.9048381033,3844337.9048381033,26745.341780989183,31538.404745236752,63701969.57429884,39638922.34504058,9454.8409210718,0.0006210053886314654
1627,2022-01-01,3769.696916008926,2037416.0,3692.408284458874,3769.788845482197,3692.406839411288,3769.696916008926,3730.47990648973,448537615143.0,242.4216414026789,490241.4221676758,71393.302809209,-34265.17753780288,522172.0,111124.0,1761509.5417789116,3.5931470947327697,19.0,15.0,4735.565735042095,746.3276162743568,3989.2381187677383,11.423891399044056,12814.0,6390.0,6663.0,655.0,47686.81150917818,21396.0,66164.0,3631.9674682617188,4776.186686197917,15726.106770833334,1364.1866455078125,16406.009765625,1180989.0,2593362.72486073,2593362.72486073,36417.03576141688,41353.737998927994,62477133.85825346,38894341.060741305,8094.069170247326,0.0006207044928459729
1628,2022-01-02,3829.5650445369884,2042910.0,3769.017890169012,3835.451764779996,3728.6723589954186,3829.5650445369884,3768.2635476493515,455713570381.0,295.3939839919187,402342.1666339546,37692.85527561778,-13396.63531856328,486912.0,101903.0,1452175.6779008126,3.6093052091712203,60.0,6.0,4387.733537971973,984.3604828119278,3403.3730551600456,12.424880050725633,13157.0,7302.0,6325.0,585.0,47345.22056425304,29255.0,81235.0,3637.6949462890625,4777.163411458333,15729.303385416666,1365.7633056640625,16400.759765625,1158900.0,2580311.7150592003,2580311.7150592003,43625.2455192856,49405.69161239443,62798620.49849053,38876558.1667919,10150.85999046876,0.0006205110453203802
1629,2022-01-03,3761.3802740697897,2048526.0,3828.760618850404,3836.0195651401973,3698.086224001461,3761.3802740697897,3790.8269571824194,447650792404.0,223.86804512315982,530908.5185288982,51257.988598836215,-24663.536148152976,524310.0,110620.0,1819626.7564163376,3.4273828595908955,474.0,51.0,4099.323458850384,903.6161559820175,3195.7073028683662,11.968473860312281,13469.0,6865.0,7794.0,752.0,46458.11695889139,25980.0,84162.0,3643.4224243164062,4778.14013671875,15732.5,1367.3399658203125,16395.509765625,1209173.0,3211793.8131069834,3211793.8131069834,39733.561381788386,46330.62314952912,64425478.010398045,40025102.667657204,10599.89029660683,0.0006202635128062953
1630,2022-01-04,3795.8901300940515,2051727.0,3765.1643271844514,3876.7850857924327,3725.1157975520123,3795.8901300940515,3793.805884368058,451809695250.0,132.87857823971987,894464.0524433065,106064.82898743304,-150011.5047203715,534309.0,112988.0,2598389.7695550695,2.9049683578212173,435.0,58.0,4148.4099287986755,925.5798902511597,3222.830038547516,11.464082725879024,13353.0,6922.0,8507.0,1028.0,45928.6610627761,31588.0,89038.0,3649.14990234375,4804.509765625,15852.1396484375,1381.77001953125,16513.869140625,1221316.0,3692264.494666166,3692264.494666166,40619.402805575846,47663.9839139699,63698968.681807816,39540559.27196615,13254.9899891402,0.0006199384347455735
1631,2022-01-05,3550.3868815396604,2057094.0,3794.2691446284102,3840.7157466014173,3460.616651307309,3550.3868815396604,3764.0247652663584,422636379036.0,125.84363039371253,944469.4007107863,61389.46018934471,-219287.0173075205,561279.0,122192.0,3128950.569943555,3.3129189443196663,549.0,61.0,4008.2722301483154,906.192144036293,3102.0800861120224,10.946762109276666,13188.0,6541.0,10530.0,1211.0,43569.003347649836,24917.0,81042.0,3628.260009765625,4787.990234375,15547.16015625,1382.4599609375,16190.5498046875,1249628.0,5087146.585604643,5087146.585604643,33571.81430557529,40362.826047243325,68324899.61939576,42490294.14157804,15491.345300941415,0.0006202439717631845
1632,2022-01-06,3418.408247141871,2062543.0,3542.269339200511,3546.8706760250902,3335.376628777197,3418.408247141871,3433.7576590205713,406971721364.0,103.72902927450686,1145837.8433739538,88906.5385582448,23433.49003600329,545471.0,107501.0,4206628.363752083,3.6712248492045205,461.0,65.0,4220.746087431908,933.3740679621696,3287.372019469738,12.305716058320133,13764.0,6308.0,11823.0,1627.0,43160.928419605385,27886.0,88199.0,3581.219970703125,4693.39013671875,15024.150390625,1365.469970703125,15675.2197265625,1212495.0,7106755.412643304,7106755.412643304,31499.8423579251,39755.10178271575,68864614.42875831,42608697.10093398,13430.085116704231,0.0006210555027017549
1633,2022-01-07,3193.210483285389,2066775.0,3419.6182532356843,3420.4619557065557,3118.819269530216,3193.210483285389,3236.126501578808,380204321962.0,121.8329631395041,975570.3323261159,111152.318905542,-24555.63870517447,524515.0,98770.0,4343683.481302423,4.452455489239079,343.0,52.0,4271.46138125658,1247.9891822338104,3023.47219902277,12.412029024223171,14289.0,6385.0,12673.0,1809.0,41557.901160970876,21868.0,77934.0,3588.989990234375,4697.66015625,15095.7197265625,1368.3299560546875,15774.1298828125,1188490.0,7670706.123887815,7670706.123887815,29892.264653281574,36040.05185451929,72378958.3221493,44759641.59337806,15202.76093451747,0.0006219298917758583
1634,2022-01-08,3091.972583867502,2071483.0,3201.8543047279095,3239.3780282304697,3020.880901329044,3091.972583867502,3168.0101043267323,368192421487.0,188.8969075647042,629232.8239113973,96882.63005326786,-5140.34423660189,526091.0,97282.0,2450215.7424183213,3.89397318338928,91.0,23.0,4137.8235765099525,1154.7545067071915,2983.069069802761,12.9095745306175,13618.0,6650.0,8078.0,946.0,41733.94309889255,24075.0,82544.0,3583.5733235677085,4683.553385416667,14981.0732421875,1368.7633056640625,15643.813151041666,1183873.0,5186893.565511399,5186893.565511399,41006.500950732,47381.96417535829,72197408.28743125,45290431.228818566,12101.329903885671,0.0006217762850263045
1635,2022-01-09,3157.751484557352,2075881.0,3089.7664201597704,3206.4260384305194,3077.996378744178,3157.751484557352,3135.482261206068,376068612894.0,256.0513070249208,464202.66957159666,53782.987863638984,-24408.28424965532,465038.0,87365.0,1643931.5723885351,3.541409130425994,86.0,26.0,4227.69727152586,1520.1783808469772,2707.5188906788826,13.160240479462098,14297.0,6327.0,5629.0,622.0,41911.60153633568,27399.0,80160.0,3578.1566569010415,4669.446614583333,14866.4267578125,1369.1966552734375,15513.496419270834,1108322.0,3906160.419311482,3906160.419311482,37470.755529257985,42990.31591430938,69535929.61659668,43461105.04912185,15197.208448000189,0.000621965947990185
1636,2022-01-10,3083.0979490510763,2079752.0,3156.216200533513,3177.21346407473,2949.4501025379936,3083.0979490510763,3102.5547757857853,367219283311.0,152.58596525810623,778929.9130541722,92459.24536594843,-35388.18305974249,465831.0,85717.0,3190220.141403986,4.095644663198239,335.0,49.0,3552.043528854847,1349.7937169075012,2202.2498119473457,11.65209489930932,12746.0,5652.0,9036.0,1357.0,41821.26313900311,19381.0,77323.0,3572.739990234375,4655.33984375,14751.7802734375,1369.6300048828125,15383.1796875,1233195.0,6336400.746208131,6336400.746208131,30993.921049252058,39743.57513932168,71603161.87153569,44447093.243777856,20895.191449422422,0.0006224426821199476
1637,2022-01-11,3238.111649361378,2083270.0,3078.2027894020653,3246.9380526559544,3061.537498110626,3238.111649361378,3151.0651633773964,385726806148.0,158.15610556358024,751475.3038045488,93264.46081907059,-21780.254950919858,529384.0,98740.0,2570969.0426464044,3.4212289208060995,428.0,55.0,4006.192849755287,1396.4418431520462,2609.751006603241,11.635411412333404,13202.0,5638.0,8373.0,896.0,42735.85411950772,33456.0,98485.0,3589.89990234375,4669.14013671875,14919.259765625,1358.6400146484375,15582.7197265625,1277649.0,4697629.001149484,4697629.001149484,53035.52041939926,61794.731734918234,67193310.55575238,41838159.223966666,17917.974474561375,0.0006225380768541665
1638,2022-01-12,3372.2583258486825,2088063.0,3240.191047543025,3400.741964193817,3216.7892987245964,3372.2583258486825,3300.7955639927377,401752380546.0,167.26717298246905,710522.3865053141,96467.01304177796,-49253.91790182577,571395.0,97984.0,2733834.2873184863,3.8476399044457548,431.0,58.0,3836.8676342964172,1005.0911507606506,2831.7764835357666,11.450918188471999,12107.0,5849.0,9016.0,1130.0,43949.10068678188,30859.0,96376.0,3578.159912109375,4728.58984375,15263.099609375,1368.780029296875,15955.48046875,1283346.0,4941161.108945153,4941161.108945153,50606.912048189784,58839.14514469002,66591794.10306816,41298969.56622249,19146.75803731219,0.0006222239401906573
1639,2022-01-13,3248.2884758019914,2093196.0,3373.6012850184925,3395.6787274447524,3248.2884758019914,3248.2884758019914,3326.195596262998,387027270412.0,123.79342139370301,960029.6196064365,130797.63762505329,-83833.07302038165,591280.0,117318.0,3110935.6288332967,3.24045796640174,276.0,50.0,4369.158764123917,1042.138823568821,3327.0199405550957,12.352286442064006,13620.0,6348.0,8082.0,1167.0,42591.57225803064,29716.0,91792.0,3601.030029296875,4733.56005859375,15245.0400390625,1366.969970703125,15970.08984375,1282921.0,4708469.21045824,4708469.21045824,37172.26573301442,45209.448419984445,70929980.01050499,43817140.59916356,16846.76898296368,0.000622480929902913
1640,2022-01-14,3310.001422704657,2097058.0,3241.6337069941715,3330.12809947078,3204.8890629885095,3310.001422704657,3273.194995567087,394425210962.0,159.85360792448398,743440.640384871,42338.092801025225,-59311.67966920574,528885.0,91939.0,2464752.930809158,3.3153325187260663,263.0,38.0,5746.489890992641,1274.0265722870827,4472.463318705559,13.083548076627858,16843.0,7214.0,7599.0,875.0,43099.69982832971,29567.0,92845.0,3544.070068359375,4637.990234375,14708.01953125,1355.6500244140625,15396.4697265625,1218460.0,4097568.398903431,4097568.398903431,45653.30648000854,53281.47456078489,68876848.41093972,42434433.799778484,18452.456045702427,0.0006225465255912242
1641,2022-01-15,3330.53084555918,2102723.0,3318.80198011283,3364.5377283862385,3278.6708987034363,3330.53084555918,3325.987503356516,396916629873.0,259.5654774923308,457854.7113846342,62096.16142451775,-5101.292211138718,545259.0,91555.0,1650927.3176875669,3.6057886413257005,103.0,25.0,6620.9937379956245,1029.2142751812935,5591.779462814331,14.077139405749675,16554.0,6738.0,5585.0,580.0,43177.396790080275,28782.0,91295.0,3536.743408203125,4636.552734375,14701.47216796875,1356.9600016276042,15391.8671875,1174849.0,2888428.158780451,2888428.158780451,37426.78902560102,44961.95496873058,69058838.7566049,42453738.304022916,13404.69056941906,0.0006221624729619252
1642,2022-01-16,3350.9219689818883,2108768.0,3328.436668311145,3376.4012018429257,3297.825964760955,3350.9219689818883,3332.2617235274847,399392136112.0,278.7351629621855,426371.55926926865,96634.10083201893,-422.1741157172172,520247.0,101800.0,1694111.832089317,3.9733227868044105,35.0,18.0,6958.059547960758,944.8227739930153,6013.236773967743,15.656408192114027,18072.0,6004.0,5548.0,549.0,43113.88011377783,29827.0,95902.0,3529.416748046875,4635.115234375,14694.9248046875,1358.2699788411458,15387.2646484375,1162954.0,2836811.767624715,2836811.767624715,38644.052651379396,46926.023093213335,68569318.86315924,41897268.43841457,13018.056468678984,0.0006215946231558025
1643,2022-01-17,3212.304897082855,2114816.0,3353.5287857931103,3355.8193301296055,3157.2436116468098,3212.304897082855,3256.660360628616,382914238639.0,157.0271121358871,756849.6252845478,65067.027225653495,-34317.45301646794,525553.0,94390.0,2364954.212280366,3.1247346015292115,391.0,47.0,7604.318060696125,713.0508216023445,6891.2672390937805,13.894703985815344,17258.0,4900.0,7036.0,885.0,42250.54937324005,27219.0,100810.0,3522.090087890625,4633.677734375,14688.37744140625,1359.5799560546875,15382.662109375,1198719.0,3842820.034987981,3842820.034987981,32736.249381400998,40848.50588720922,71888702.27422144,43796811.18827156,14648.36596980797,0.0006220125402303765
1644,2022-01-18,3164.025253529788,2119877.0,3213.90195323471,3234.8380229325,3096.123460083681,3164.025253529788,3163.752879863272,377202294416.0,165.141744585006,719676.6307668732,74794.48642064049,-17157.910445129794,512632.0,94746.0,2419723.0816968605,3.3622365632730347,514.0,71.0,8161.5038877129555,742.211713373661,7419.292174339294,13.634797200194818,17118.0,5430.0,7320.0,862.0,42375.63284306859,26331.0,96860.0,3541.889892578125,4632.240234375,14681.830078125,1355.5699462890625,15378.0595703125,1169526.0,4116324.3170926804,4116324.3170926804,30719.09472643055,38487.70184882265,71145632.0970332,43549918.496197045,12198.503952988594,0.0006221984223845033
1645,2022-01-19,3095.8258381686364,2124705.0,3164.589527529062,3170.9261106710233,3055.9514862574733,3095.8258381686364,3119.014534743735,369113617589.0,98.86855936249111,1202110.7232769148,91791.25528276108,-81628.48804186397,536860.0,101162.0,3221011.518364263,2.6794632607429643,453.0,59.0,8207.509982049465,836.83981102705,7370.670171022415,14.786229220224621,17475.0,5714.0,7681.0,938.0,41744.3298424627,30512.0,104812.0,3567.6298828125,4588.02978515625,14582.2197265625,1340.6099853515625,15287.25,1223143.0,4259743.54933388,4259743.54933388,49745.5386221281,57253.9252417548,71495031.78240184,43125011.72333444,12743.263909744552,0.0006229759999105861
1646,2022-01-20,3001.1200383968926,2130131.0,3095.062682878308,3262.4187725601787,3001.1200383968926,3001.1200383968926,3158.093084634041,357862901302.0,137.984718696594,861339.6018308348,190538.85769849835,-115071.34737320802,527110.0,99465.0,2949552.618921242,3.424378273857728,364.0,54.0,6473.848164975643,784.02644520998,5689.821719765663,14.533737812664421,16040.0,5687.0,8062.0,1001.0,40680.419913600264,26804.0,115945.0,3556.22998046875,4547.35009765625,14462.849609375,1355.0699462890625,15176.3798828125,1190018.0,3547316.5444214386,3547316.5444214386,48408.80859187643,56192.72129817339,73413124.90148196,44121720.43110961,15640.192737699963,0.000622606704635424
1647,2022-01-21,2557.9316232199067,2137420.0,2994.2315256312263,3028.560791127528,2505.2193760950045,2557.9316232199067,2817.7776946469344,305050189407.0,77.26374746841809,1538220.6708968899,230593.5181414843,37222.17370913431,503970.0,95584.0,6955567.016681539,4.521826515714688,278.0,43.0,6281.1198915839195,1234.9447310566902,5046.175160527229,13.970193950414618,17504.0,6778.0,15363.0,2901.0,36457.318100136144,21343.0,81962.0,3546.75,4471.3798828125,14046.2197265625,1337.6099853515625,14728.66015625,1189898.0,10475765.50942711,10475765.50942711,43870.943531609984,50908.68747933096,85345506.82985143,50650982.110066965,19825.05122421698,0.000624549886705329
